time_ini,time_end,duration_seg,duration_percent,RPAMBxOMAMB_ativado,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,ref_2019_09_30,OMCCLxRPATJ_ativado,RPNAS_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1749,RPMRDxRPFGR_ativado,chamados_MSOMJRD,ref_2019_09_27,ref_2019_09_26,ref_2019_09_25,ref_2019_09_24,ref_2019_09_23,ref_2019_09_22,ref_2019_09_21,ref_2019_09_20,ref_2019_09_29,ref_2019_09_28,RPAMBxRPTCU_ativado,ref_2019_10,RPJRD_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0003,ref_2019_08_31,RPJRD_SColTempo_0001_delta_tempo,OMCARCxRPFSJ_ativado,OMAQD_SColTempo_0002_delta_tempo,ref_2019_08,ref_2019_09,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,RPNAS_SColTempo_0001_delta_tempo,Chamados_Desconto,RPAMOxRPAMB_ativado,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,OMIGT_SColTempo_0002_delta_tempo,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMRD_SColTempo_0003_delta_tempo,RPPPRxRPAMO1_ativado,RPRBR_nOK_0002,ref_2019_09_07,ref_2019_09_06,RPMPX_SColTempo_0003_delta_tempo,ref_2019_09_18,ref_2019_09_19,ref_2019_09_16,ref_2019_09_17,OMDOUxRPPPR_ativado,ref_2019_09_15,ref_2019_09_12,ref_2019_09_13,ref_2019_09_10,ref_2019_09_11,OMIGTxOMMNO_ativado,ref_2019_10_01,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,ref_2019_09_14,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,ref_2019_09_09,ref_2019_09_08,RPNOQxOMJRD_ativado,ref_2019_09_05,ref_2019_09_04,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2019_09_01,ref_2019_09_03,ref_2019_09_02,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo
"2019-09-19 23:59:59","2019-09-20 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 00:00:00","2019-09-20 05:21:04",19264.0,0.000638417509343,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 05:21:04","2019-09-20 05:22:04",60.0,1.98842662794E-06,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1,1, , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 05:22:04","2019-09-20 06:24:05",3721.0,0.000123315591376,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 06:24:05","2019-09-20 06:25:05",60.0,1.98842662794E-06,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1,1, , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 06:25:05","2019-09-20 09:20:04",10499.0,0.000347941519445,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 09:20:04","2019-09-20 09:21:04",60.0,1.98842662794E-06,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1,1, , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 09:21:04","2019-09-20 11:21:04",7200.0,0.000238611195352,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 11:21:04","2019-09-20 11:22:04",60.0,1.98842662794E-06,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1,1, , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 11:22:04","2019-09-20 16:23:21",18077.0,0.000599079802553,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 16:23:21","2019-09-20 16:27:21",240.0,7.95370651174E-06,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, ,240,1, , ,240,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 16:27:21","2019-09-20 23:59:59",27158.0,0.000900028172691,1, ,1,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-20 23:59:59","2019-09-21 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-21 00:00:00","2019-09-21 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , , , , ,1, , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-21 23:59:59","2019-09-22 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-22 00:00:00","2019-09-22 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , , , ,1, , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-22 23:59:59","2019-09-23 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-23 00:00:00","2019-09-23 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , , ,1, , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-23 23:59:59","2019-09-24 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-24 00:00:00","2019-09-24 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , ,1, , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-24 23:59:59","2019-09-25 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-25 00:00:00","2019-09-25 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , ,1, , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-25 23:59:59","2019-09-26 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-26 00:00:00","2019-09-26 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , ,1, , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-26 23:59:59","2019-09-27 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-27 00:00:00","2019-09-27 06:56:55",25015.0,0.00082900820163,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-27 06:56:55","2019-09-27 06:59:55",180.0,5.96527988381E-06,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1,180,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-27 06:59:55","2019-09-27 13:45:58",24363.0,0.000807400632273,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-27 13:45:58","2019-09-27 13:47:56",118.0,3.91057236827E-06,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,240
"2019-09-27 13:47:56","2019-09-27 13:49:58",122.0,4.04313414347E-06,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,240
"2019-09-27 13:49:58","2019-09-27 13:50:21",23.0,7.62230207375E-07,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:50:21","2019-09-27 13:51:05",44.0,1.45817952715E-06,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,325,1, , ,205,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:51:05","2019-09-27 13:51:33",28.0,9.2793242637E-07,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,325,1, , ,205,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , ,420, , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:51:33","2019-09-27 13:51:41",8.0,2.65123550391E-07,1, ,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,325,1, , ,205,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , ,420, , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:51:41","2019-09-27 13:53:46",125.0,4.14255547487E-06,1,600,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,325,1, , ,205,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , ,420, , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:53:46","2019-09-27 13:55:46",120.0,3.97685325587E-06,1,600,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,325,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , ,420, , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:55:46","2019-09-27 13:58:05",139.0,4.60652168805E-06,1,600,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , ,420, , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:58:05","2019-09-27 13:58:42",37.0,1.22619642056E-06,1,600,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,524
"2019-09-27 13:58:42","2019-09-27 13:59:57",75.0,2.48553328492E-06,1,600,1,1,504, ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 13:59:57","2019-09-27 14:00:03",6.0,1.98842662794E-07,1,600,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1,510,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:00:03","2019-09-27 14:00:46",43.0,1.42503908335E-06,1,600,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,770, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:00:46","2019-09-27 14:00:56",10.0,3.31404437989E-07,1,600,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:00:56","2019-09-27 14:01:33",37.0,1.22619642056E-06,1,600,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,300, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1,600,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:01:33","2019-09-27 14:01:41",8.0,2.65123550391E-07,1,600,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,300, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:01:41","2019-09-27 14:05:56",255.0,8.45081316873E-06,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1,300, ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:05:56","2019-09-27 14:05:58",2.0,6.62808875979E-08,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, ,612,1, , ,749,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:05:58","2019-09-27 14:06:15",17.0,5.63387544582E-07,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , ,749,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:06:15","2019-09-27 14:06:19",4.0,1.32561775196E-07,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1,457
"2019-09-27 14:06:19","2019-09-27 23:59:59",35620.0,0.00118046260812,1, ,1,1, , ,1, , ,1, ,1, , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-27 23:59:59","2019-09-28 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-28 00:00:00","2019-09-28 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , , , , , , , ,1,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-28 23:59:59","2019-09-29 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-29 00:00:00","2019-09-29 17:58:38",64718.0,0.00214478324178,1, ,1,1, , ,1, , ,1, , , , , , , , , ,1, ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-29 17:58:38","2019-09-29 18:01:38",180.0,5.96527988381E-06,1,180,1,1, , ,1, , ,1, , , , , , , , , ,1, ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-29 18:01:38","2019-09-29 23:59:59",21501.0,0.000712552682121,1, ,1,1, , ,1, , ,1, , , , , , , , , ,1, ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-29 23:59:59","2019-09-30 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-30 00:00:00","2019-09-30 23:59:59",86399.0,0.00286330120378,1, ,1,1, ,1,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , ,1,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-09-30 23:59:59","2019-10-01 00:00:00",1.0,3.31404437989E-08,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1, , ,1, , , ,1, , , ,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1, ,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
"2019-10-01 00:00:00","2019-10-01 23:59:59",86399.0,0.00286330120378,1, ,1,1, , ,1, , ,1, , , , , , , , , , , ,1,1, ,1, , , ,1, , , ,1,1,1,1,1,1,1, , ,1,1,1,1,1,1,1, ,1,1,1, ,1, , , , , , , , ,1, , , , , ,1,1,1, ,1,1, ,1,1,1, , ,1, , ,1,1, , , ,1, 
