time_ini,time_end,duration_seg,duration_percent,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,OMCCLxRPATJ_ativado,RPMPX_nOK_0003,RPMRDxRPFGR_ativado,chamados_MSOMJRD,localidade_id_MSOMJRD_1749,RPAMBxRPTCU_ativado,ref_2019_11,ref_2019_10,ref_2019_12,ref_2019_10_31,ref_2019_11_29,ref_2019_11_26,RPNASxRPRBR_ativado,RPPPR_nOK_0004,RPNVL_nOK_0003,OMAQD_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPATJ_SColTempo_0002_delta_tempo,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,Chamados_Desconto,RPAMOxRPAMB_ativado,ref_2019_11_12,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,RPTCU_nOK_0001,ref_2019_11_28,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,ref_2019_11_27,ref_2019_11_24,ref_2019_11_25,ref_2019_11_22,ref_2019_11_23,ref_2019_11_20,ref_2019_11_21,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMRD_SColTempo_0003_delta_tempo,ref_2019_11_30,RPRBR_nOK_0002,ref_2019_12_02,RPAMO_nOK_0002,ref_2019_11_08,ref_2019_11_09,ref_2019_11_01,ref_2019_11_02,ref_2019_11_03,ref_2019_11_04,ref_2019_11_05,ref_2019_11_06,ref_2019_11_07,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMDOU_nOK_0002,OMDOU_nOK_0001,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,ref_2019_11_17,ref_2019_11_16,ref_2019_11_15,ref_2019_11_14,ref_2019_11_13,RPMRDxOMAQD_ativado,ref_2019_11_11,ref_2019_11_10,RPMPXxRPSPE_ativado,ref_2019_11_19,ref_2019_11_18,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,ref_2019_12_01,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPSPExRPNOQ_ativado
"2019-11-27 19:10:50","2019-11-27 19:12:13",83.0,2.335961271E-06,420,1,1,160,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,160, , , , , , , , , , , , , ,1,1, ,1, , ,1,160,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:12:13","2019-11-27 19:15:33",200.0,5.62882233976E-06,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,200, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:15:33","2019-11-27 19:15:56",23.0,6.47314569072E-07,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:15:56","2019-11-27 19:16:13",17.0,4.7844989888E-07,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:16:13","2019-11-27 19:16:41",28.0,7.88035127566E-07,420,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:16:41","2019-11-27 20:17:56",3675.0,0.000103429610493, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:17:56","2019-11-27 20:19:41",105.0,2.95513172837E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:19:41","2019-11-27 20:21:13",92.0,2.58925827629E-06,360,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:21:13","2019-11-27 20:23:56",163.0,4.5874902069E-06,360,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,240, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:23:56","2019-11-27 20:25:13",77.0,2.16709660081E-06,360,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,240, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:25:13","2019-11-27 20:25:41",28.0,7.88035127566E-07,360,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:25:41","2019-11-27 20:27:56",135.0,3.79945507934E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:27:56","2019-11-27 20:29:27",91.0,2.56111416459E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:29:27","2019-11-27 20:33:26",239.0,6.72644269601E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,239,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:33:26","2019-11-27 20:36:56",210.0,5.91026345675E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,210,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:36:56","2019-11-27 20:47:56",660.0,1.85751137212E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:47:56","2019-11-27 20:51:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:51:56","2019-11-27 20:55:33",217.0,6.10727223864E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:55:33","2019-11-27 20:55:41",8.0,2.2515289359E-07, ,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,300, , , , , , , , , , , , , ,1,1, ,1, , ,1,300,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:55:41","2019-11-27 20:59:33",232.0,6.52943391412E-06,240,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,300, , , , , , , , , , , , , ,1,1, ,1, , ,1,300,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:59:33","2019-11-27 20:59:41",8.0,2.2515289359E-07,240,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,300, , , , , , , , , , , , , ,1,1, ,1, , ,1,300,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:59:41","2019-11-27 21:00:33",52.0,1.46349380834E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,300, , , , , , , , , , , , , ,1,1, ,1, , ,1,300,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:00:33","2019-11-27 21:01:39",66.0,1.85751137212E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:01:39","2019-11-27 21:03:56",137.0,3.85574330274E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:03:56","2019-11-27 21:05:33",97.0,2.72997883478E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:05:33","2019-11-27 21:07:56",143.0,4.02460797293E-06, ,1,1,180,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,161, , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:07:56","2019-11-27 21:08:14",18.0,5.06594010578E-07, ,1,1,180,1, ,1, , ,1,1, , , , , ,1, , ,270,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,161, , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:08:14","2019-11-27 21:08:33",19.0,5.34738122277E-07, ,1,1,180,1, ,1, , ,1,1, , , , , ,1, , ,270,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:08:33","2019-11-27 21:08:50",17.0,4.7844989888E-07, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,270,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:08:50","2019-11-27 21:09:50",60.0,1.68864670193E-06, ,1,1, ,1,1,1, , ,1,1, , , , , ,1, , ,270,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:09:50","2019-11-27 21:12:26",156.0,4.39048142501E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,270,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 21:12:26","2019-11-27 22:03:56",3090.0,8.69653051493E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:03:56","2019-11-27 22:07:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:07:56","2019-11-27 22:23:41",945.0,2.65961855554E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:23:41","2019-11-27 22:26:41",180.0,5.06594010578E-06,180,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:26:41","2019-11-27 22:37:56",675.0,1.89972753967E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:37:56","2019-11-27 22:41:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:41:56","2019-11-27 22:48:56",420.0,1.18205269135E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:48:56","2019-11-27 22:51:56",180.0,5.06594010578E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,180,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 22:51:56","2019-11-27 23:06:56",900.0,2.53297005289E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 23:06:56","2019-11-27 23:09:26",150.0,4.22161675482E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,150,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 23:09:26","2019-11-27 23:59:59",3033.0,8.53610907825E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 23:59:59","2019-11-28 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 00:00:00","2019-11-28 01:15:57",4557.0,0.000128252717011, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, ,1,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 01:15:57","2019-11-28 01:19:56",239.0,6.72644269601E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,239,1,1,1, ,1,1,1,1, ,1, ,1,1, ,1,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 01:19:56","2019-11-28 03:43:56",8640.0,0.000243165125078, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, ,1,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 03:43:56","2019-11-28 03:47:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, ,1,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 03:47:56","2019-11-28 23:59:59",72723.0,0.00204672423507, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, ,1,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-28 23:59:59","2019-11-29 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-29 00:00:00","2019-11-29 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , ,1, ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-29 23:59:59","2019-11-30 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-30 00:00:00","2019-11-30 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, ,1, , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-30 23:59:59","2019-12-01 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1, , , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-12-01 00:00:00","2019-12-01 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1, , ,1, , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1,1,1,1,1,1
"2019-12-01 23:59:59","2019-12-02 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1, , ,1, , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-12-02 00:00:00","2019-12-02 18:57:56",68276.0,0.00192156737035, ,1,1, ,1, ,1, , ,1, , ,1, , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , ,1, , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-12-02 18:57:56","2019-12-02 19:01:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1, , ,1, , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , ,1, , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-12-02 19:01:56","2019-12-02 23:59:59",17883.0,0.00050330114951, ,1,1, ,1, ,1, , ,1, , ,1, , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , ,1, , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
