time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0004,localidade_id_MSRPPPR_1749,RPBNDxRPSGO_ativado,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,OMCCLxRPATJ_ativado,chamados_MSRPJRD,ref_2020_03_09,ref_2020_03_08,ref_2020_03_07,ref_2020_03_06,ref_2020_03_05,ref_2020_03_04,ref_2020_03_03,ref_2020_03_02,ref_2020_03_01,RPMPX_nOK_0003,RPMPX_nOK_0002,RPFMA_SColTempo_0002_delta_tempo,RPMRDxRPFGR_ativado,OMPMT_SColTempo_0001_delta_tempo,chamados_MSOMJRD,localidade_id_MSOMJRD_1749,RPJRD_nOK_0002,localidade_id_MSRPJRD_1749,RPAMBxRPTCU_ativado,RPJRD_SColTempo_0002_delta_tempo,OMJRD_nOK_0002,chamados_MSRPPPR,RPMPX_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,RPFSJxRPPMT_ativado,RPDOU_nOK_0001,RPSGOxRPFMA_ativado,RPJRD_SColTempo_0001_delta_tempo,OMCARCxRPFSJ_ativado,localidade_id_MSOMCCL_1749,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,RPFGRxRPFTB_ativado,Chamados_Desconto,RPBND_SColTempo_0003_delta_tempo,RPAMOxRPAMB_ativado,RPPMT1xOMBBR_ativado,chamados_MSOMCCL,ref_2020_03_30,ref_2020_03_31,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMRD_SColTempo_0003_delta_tempo,ref_2020_03_25,ref_2020_03_24,ref_2020_03_27,ref_2020_03_26,ref_2020_03_21,ref_2020_03_20,ref_2020_03_23,ref_2020_03_22,RPMMA_nOK_0001,RPFMA_SColTempo_0001_delta_tempo,ref_2020_03_28,RPBND_SColTempo_0001_delta_tempo,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,RPRBR_nOK_0002,RPRBR_nOK_0001,ref_2020_03_10,ref_2020_03_11,ref_2020_03_12,ref_2020_03_13,ref_2020_03_14,ref_2020_03_15,ref_2020_03_16,ref_2020_03_17,ref_2020_03_18,ref_2020_03_19,RPAMO_nOK_0002,RPNVL_SColTempo_0003_delta_tempo,ref_2020_02_29,RPFDI_nOK_0001,RPMPX_SColTempo_0003_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMDOU_nOK_0001,RPMPX_SColTempo_0001_delta_tempo,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,ref_2020_03_29,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,RPNVL_SColTempo_0001_delta_tempo,RPNOQxOMJRD_ativado,RPNOQ_nOK_0002,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPNVL_SColTempo_0002_delta_tempo,ref_2020_04_01,RPPMTxOMPMT_ativado,ref_2020_02,ref_2020_03,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo,ref_2020_04
"2020-03-25 00:00:00","2020-03-25 22:36:39",81399.0,0.0017700894739, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-25 22:36:39","2020-03-25 22:36:50",11.0,2.39204218884E-07, ,1,1,1,1, ,1,1, , , , , , , , , ,1, , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-25 22:36:50","2020-03-25 23:59:59",4989.0,0.000108489986183, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-25 23:59:59","2020-03-26 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-26 00:00:00","2020-03-26 23:59:59",86399.0,0.0018788186643, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , ,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-26 23:59:59","2020-03-27 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-27 00:00:00","2020-03-27 18:51:49",67909.0,0.0014767381182, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , ,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-27 18:51:49","2020-03-27 18:51:56",7.0,1.52220866563E-07, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, ,1,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , ,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-27 18:51:56","2020-03-27 18:53:49",113.0,2.45727970308E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, ,1,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , ,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1,1,1,1,1, , ,1, ,1,1, , 
"2020-03-27 18:53:49","2020-03-27 18:53:56",7.0,1.52220866563E-07, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , ,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1,1,1,1,1, , ,1, ,1,1, , 
"2020-03-27 18:53:56","2020-03-27 23:59:59",18363.0,0.00039931882467, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , ,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-27 23:59:59","2020-03-28 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 00:00:00","2020-03-28 18:18:21",65901.0,0.00143307247533, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:18:21","2020-03-28 18:19:22",61.0,1.3264961229E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1,1,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:19:22","2020-03-28 18:21:21",119.0,2.58775473156E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:21:21","2020-03-28 18:22:21",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1,1,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:22:21","2020-03-28 18:54:45",1944.0,4.22739092282E-05, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:54:45","2020-03-28 18:55:45",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , ,1, ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 18:55:45","2020-03-28 23:59:59",18254.0,0.000396948528319, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1, ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-28 23:59:59","2020-03-29 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-29 00:00:00","2020-03-29 23:59:59",86399.0,0.0018788186643, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-29 23:59:59","2020-03-30 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-30 00:00:00","2020-03-30 23:59:59",86399.0,0.0018788186643, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1, ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-30 23:59:59","2020-03-31 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 00:00:00","2020-03-31 01:44:50",6290.0,0.000136781321525, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 01:44:50","2020-03-31 01:45:48",58.0,1.26125860866E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , ,1, , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 01:45:48","2020-03-31 02:50:48",3900.0,8.48087685134E-05, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 02:50:48","2020-03-31 02:51:48",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , ,1, , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 02:51:48","2020-03-31 08:29:50",20282.0,0.000441049087946, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 08:29:50","2020-03-31 08:30:50",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , ,1, ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 08:30:50","2020-03-31 23:05:35",52485.0,0.00114133031165, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 23:05:35","2020-03-31 23:59:59",3264.0,7.09784154943E-05, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-31 23:59:59","2020-04-01 00:00:00",1.0,2.17458380804E-08, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, , ,1, , 
"2020-04-01 00:00:00","2020-04-01 06:14:02",22442.0,0.000488020098199, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:14:02","2020-04-01 06:15:02",60.0,1.30475028482E-06, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:15:02","2020-04-01 06:36:02",1260.0,2.73997559813E-05, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:36:02","2020-04-01 06:36:10",8.0,1.73966704643E-07, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:36:10","2020-04-01 06:37:02",52.0,1.13078358018E-06, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:37:02","2020-04-01 06:37:10",8.0,1.73966704643E-07, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 06:37:10","2020-04-01 11:41:52",18282.0,0.000397557411785, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 11:41:52","2020-04-01 11:45:05",193.0,4.19694674951E-06, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , ,193,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,193,1,1, ,1, ,193,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 11:45:05","2020-04-01 22:06:04",37259.0,0.000810228181036, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:06:04","2020-04-01 22:06:06",2.0,4.34916761607E-08, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, ,1,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:06:06","2020-04-01 22:07:04",58.0,1.26125860866E-06,1, ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, ,1,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:07:04","2020-04-01 22:07:05",1.0,2.17458380804E-08,1, ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:07:05","2020-04-01 22:09:04",119.0,2.58775473156E-06, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:09:04","2020-04-01 22:09:05",1.0,2.17458380804E-08, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, ,1,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:09:05","2020-04-01 22:10:04",59.0,1.28300444674E-06,1, ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, ,1,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:10:04","2020-04-01 22:10:05",1.0,2.17458380804E-08,1, ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:10:05","2020-04-01 22:57:04",2819.0,6.13015175485E-05, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:57:04","2020-04-01 22:58:04",60.0,1.30475028482E-06, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, ,1,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
"2020-04-01 22:58:04","2020-04-01 23:59:59",3715.0,8.07857884685E-05, , ,1,1,1, ,1, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1,1,1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1, , ,1, ,1
